,title,price,link
660,Lenovo Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home) ThinkBook 15 Gen 2 Thin and Ligh...,"₹68,990",/lenovo-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-thinkbook-15-2-thin-light-laptop/p/itme57ee9e31d1fa?pid=COMG6YZZK53QPYU2&lid=LSTCOMG6YZZK53QPYU2LR6E6P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_661&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMG6YZZK53QPYU2.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
661,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/AMD Radeon AMD) GV301RA-L...,"₹2,47,990",/asus-rog-flow-x13-ryzen-7-octa-core-6800hs-16-gb-1-tb-ssd-windows-11-home-amd-radeon-amd-gv301ra-li030ws-2-1-gaming-laptop/p/itm7c58a25c86f02?pid=COMGFWCYYMRVCGNT&lid=LSTCOMGFWCYYMRVCGNTNG8LPD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_662&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMGFWCYYMRVCGNT.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
662,ASUS ZenBook Pro 15 Core i7 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2014T La...,"₹1,75,190",/asus-zenbook-pro-15-core-i7-8th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-ux580ge-e2014t-laptop/p/itmf79zyjm5xa4ug?pid=COMF79ZYE4MFAHGX&lid=LSTCOMF79ZYE4MFAHGXUDJUSC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_663&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMF79ZYE4MFAHGX.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
663,HP Spectre x360 14 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro) 14-ea0077TU 2 in 1 Lap...,"₹1,48,900",/hp-spectre-x360-14-intel-evo-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-pro-14-ea0077tu-2-1-laptop/p/itm28146a6285f48?pid=COMG5VYY2HGETJXW&lid=LSTCOMG5VYY2HGETJXWXTU0EX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_664&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMG5VYY2HGETJXW.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
664,acer Aspire Pentium Quad Core - (4 GB/1 TB HDD/Linux) ES1-533 Laptop,"₹24,780",/acer-aspire-pentium-quad-core-4-gb-1-tb-hdd-linux-es1-533-laptop/p/itmf3s3f85egs8hr?pid=COMEV2PRTNDTZRB3&lid=LSTCOMEV2PRTNDTZRB3MUDT2S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_665&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMEV2PRTNDTZRB3.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
665,Lenovo APU Dual Core E2 E2-9000 7th Gen - (4 GB/1 TB HDD/DOS) IP 320E Laptop,"₹18,890",/lenovo-apu-dual-core-e2-e2-9000-7th-gen-4-gb-1-tb-hdd-dos-ip-320e-laptop/p/itmf3s3fja9veedm?pid=COMEWM7FZHARDGMH&lid=LSTCOMEWM7FZHARDGMHY6YJCO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_666&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMEWM7FZHARDGMH.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
666,DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop,"₹89,570",/dell-inspiron-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-7415-2-1-laptop/p/itm3ee6116cc4a3c?pid=COMG9NYDG58ZZVZZ&lid=LSTCOMG9NYDG58ZZVZZVEVUZY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_667&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMG9NYDG58ZZVZZ.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
667,GIGABYTE Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) R...,"₹1,27,875",/gigabyte-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-rc45gd-gaming-laptop/p/itmde49656e11845?pid=COMGG23CWHCXRRQA&lid=LSTCOMGG23CWHCXRRQA62I1HC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_668&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMGG23CWHCXRRQA.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
668,Vaio E Series Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN006P Thin and Light ...,"₹49,590",/vaio-e-series-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-ne15v2in006p-thin-light-laptop/p/itmff04b93994031?pid=COMFWXWJMTRWR9CB&lid=LSTCOMFWXWJMTRWR9CBXTMCJM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_669&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMFWXWJMTRWR9CB.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
669,Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,"₹61,997",/lenovo-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmc46f05f0ab850?pid=COMGHMH6E26ZGKGJ&lid=LSTCOMGHMH6E26ZGKGJ5ENC8T&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_670&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMGHMH6E26ZGKGJ.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
670,DELL Inspiron Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10 Home) Inspiron 5406 2 in 1 Laptop,"₹58,390",/dell-inspiron-core-i3-11th-gen-4-gb-512-gb-ssd-windows-10-home-5406-2-1-laptop/p/itm6c9cbbfea238d?pid=COMFXY9PZHVDNDG9&lid=LSTCOMFXY9PZHVDNDG9XWAAXO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_671&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMFXY9PZHVDNDG9.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
671,ASUS ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4115T Thin and Light Lapt...,"₹83,990",/asus-zenbook-13-core-i7-8th-gen-8-gb-512-gb-ssd-windows-10-home-ux333fa-a4115t-thin-light-laptop/p/itmfabhzyggvkyea?pid=COMFABHZFRSNKC2G&lid=LSTCOMFABHZFRSNKC2GPBYOBC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_672&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMFABHZFRSNKC2G.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
672,Lenovo IdeaPad Flex 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 2 in 1 Laptop,"₹92,890",/lenovo-ideapad-flex-5-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-14itl05-2-1-laptop/p/itm331dc6a582645?pid=COMGYZQTXJYDQYRH&lid=LSTCOMGYZQTXJYDQYRHXXLI8H&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_673&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMGYZQTXJYDQYRH.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
673,HP Victus Ryzen 7 Octa Core 5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹84,490",/hp-victus-ryzen-7-octa-core-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0052ax-gaming-laptop/p/itm89d20e349012d?pid=COMGGYEBWVKYPSHG&lid=LSTCOMGGYEBWVKYPSHGSZ8DE8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_674&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMGGYEBWVKYPSHG.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
674,DELL Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) Inspiron 5410 2 In1 2 in 1 Laptop,"₹60,990",/dell-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-inspiron-5410-2-in1-1-laptop/p/itm8552cdff981fc?pid=COMG666G4EZCC7HT&lid=LSTCOMG666G4EZCC7HTSVHIKO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_675&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMG666G4EZCC7HT.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
675,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹48,590",/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP92OZVPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_676&otracker=search&fm=organic&iid=en_B1FksJ3p7XzCm%2BdAWkRb0ce1p0tFuVxvilvheTyPsuutF1ysiyqqb9zDbG5DGX53LCKcdjRMK54T7QlPpsdb2g%3D%3D&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
676,MSI Modern 14 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B4MW-423IN Thin an...,"₹45,990",/msi-modern-14-ryzen-5-hexa-core-4500u-8-gb-512-gb-ssd-windows-10-home-b4mw-423in-thin-light-laptop/p/itmc2074b83b6a54?pid=COMG483FQ7YHK7GP&lid=LSTCOMG483FQ7YHK7GP5Z4PO0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_677&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMG483FQ7YHK7GP.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
677,acer Predator Triton 300 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeFor...,"₹1,59,990",/acer-predator-triton-300-core-i7-10th-gen-16-gb-2-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2070-max-q-design-pt315-52-gaming-laptop/p/itm868679c081b00?pid=COMFXV7SZ6DK2M8Q&lid=LSTCOMFXV7SZ6DK2M8QV44RJI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_678&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMFXV7SZ6DK2M8Q.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
678,ASUS Ryzen 3 Dual Core 3250U - (4 GB/256 GB SSD/Windows 10 Home) M515DA-EJ312TSM515D Thin and Light La...,"₹31,290",/asus-ryzen-3-dual-core-3250u-4-gb-256-gb-ssd-windows-10-home-m515da-ej312tsm515d-thin-light-laptop/p/itmacf7649b6ac48?pid=COMGYN7B3MY7KDNF&lid=LSTCOMGYN7B3MY7KDNF8CI6IN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_679&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMGYN7B3MY7KDNF.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
679,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,"₹76,990",/lenovo-ideapad-gaming-3-ryzen-7-octa-core-amd-r7-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-gaming3-15ach6d2-laptop/p/itmd92c6762aa792?pid=COMGGMRSDDRGKFGU&lid=LSTCOMGGMRSDDRGKFGUW00GQI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_680&otracker=search&fm=organic&iid=en_B1FksJ3p7XzCm%2BdAWkRb0ce1p0tFuVxvilvheTyPsuv%2FvCYZNS5vdCPMcpgwzlX5rysH0ZXA6zuHVAJINhk52w%3D%3D&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
680,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415EA-EB342WS Notebook,"₹37,990",/asus-vivobook-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-x415ea-eb342ws-notebook/p/itm398d254bc83ec?pid=COMG9TN5WGUFGZY2&lid=LSTCOMG9TN5WGUFGZY2GYDB6G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_681&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMG9TN5WGUFGZY2.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
681,ASUS Vivobook 14 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X415FA-BV311T Laptop,"₹31,990",/asus-vivobook-14-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-x415fa-bv311t-laptop/p/itm2cc43c04841f8?pid=COMGAD7N5VENPABZ&lid=LSTCOMGAD7N5VENPABZROR8OM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_682&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMGAD7N5VENPABZ.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
682,CHUWI Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) Herobook Pro Laptop,"₹23,990",/chuwi-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itmd9210bc8c7b2b?pid=COMGGBV9MRXVZGQH&lid=LSTCOMGGBV9MRXVZGQHAUDHRA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_683&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMGGBV9MRXVZGQH.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
683,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹68,840",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNLFBEJ0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_684&otracker=search&fm=organic&iid=en_B1FksJ3p7XzCm%2BdAWkRb0ce1p0tFuVxvilvheTyPsutVcjOhQmUOvTWTToeHlPXhZjVCOTlzjdgjWzUGAkJMhg%3D%3D&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
684,Vaio SE Series Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NP14V1IN004P Thin and Light Laptop,"₹62,890",/vaio-se-series-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-np14v1in004p-thin-light-laptop/p/itmb243391b412c9?pid=COMFYHT7FZYTWEPV&lid=LSTCOMFYHT7FZYTWEPVO5BBOD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_685&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMFYHT7FZYTWEPV.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
685,Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TB15 Thin and Light Laptop,"₹39,990",/lenovo-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-tb15-thin-light-laptop/p/itm83c25bce4b7d1?pid=COMGHEGHTBPNFEZX&lid=LSTCOMGHEGHTBPNFEZXHMCHE3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_686&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMGHEGHTBPNFEZX.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
686,Lenovo Ideapad 720S Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,"₹86,000",/lenovo-ideapad-720s-core-i7-8th-gen-8-gb-512-gb-ssd-windows-10-home-720s-13ikb-thin-light-laptop/p/itmf7us7drrxe2em?pid=COMF7US7KEMVSBYH&lid=LSTCOMF7US7KEMVSBYHGFDTG0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_687&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMF7US7KEMVSBYH.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
687,ASUS EeeBook 12 Celeron Dual Core 4th Gen - (4 GB/64 GB EMMC Storage/Windows 10 Home) E210MA-GJ012T Th...,"₹20,990",/asus-eeebook-12-celeron-dual-core-4th-gen-4-gb-64-gb-emmc-storage-windows-10-home-e210ma-gj012t-thin-light-laptop/p/itmf4f37b69574d7?pid=COMG3Z7MVHWHCNEJ&lid=LSTCOMG3Z7MVHWHCNEJFHV7FT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_688&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMG3Z7MVHWHCNEJ.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
688,DELL Ryzen 5 Hexa Core AMD R5-6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,"₹81,490",/dell-ryzen-5-hexa-core-amd-r5-6600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g15-5525-gaming-laptop/p/itmc988a60bda328?pid=COMGF3B7THNRZ75G&lid=LSTCOMGF3B7THNRZ75GTKORIT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_689&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMGF3B7THNRZ75G.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
689,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7-6800HS - (16 GB/1 TB SSD/Windows ...,"₹1,91,990",/asus-rog-flow-x16-2022-90whr-battery-ryzen-7-octa-core-amd-r7-6800hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-gv601rm-m6054ws-2-1-gaming-laptop/p/itm70d649edc8f39?pid=COMGFWCYMQDRR2GT&lid=LSTCOMGFWCYMQDRR2GTFDGKMX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_690&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMGFWCYMQDRR2GT.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
690,MSI Vector GP76 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 30...,"₹1,99,990",/msi-vector-gp76-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-144-hz-12ugs-436in-gaming-laptop/p/itmd51e1ed45e24d?pid=COMGAE6BZXUABCKY&lid=LSTCOMGAE6BZXUABCKYNO2PQI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_691&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMGAE6BZXUABCKY.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
691,DELL Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 14 3400 Laptop,"₹58,990",/dell-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-vostro-14-3400-laptop/p/itme9ae83f319950?pid=COMGFAGXHHDXHB3H&lid=LSTCOMGFAGXHHDXHB3HGPGOMM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_692&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMGFAGXHHDXHB3H.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
692,Lenovo ThinkBook 13s Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Ligh...,"₹97,999",/lenovo-thinkbook-13s-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-tb13s-itl-2-thin-light-laptop/p/itm8b0d0114b42ab?pid=COMG6YZZHQDGNGUP&lid=LSTCOMG6YZZHQDGNGUPYROX11&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_693&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMG6YZZHQDGNGUP.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
693,ASUS TUF Gaming F17 (2022) Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,37,980",/asus-tuf-gaming-f17-2022-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-fx707zm-hx030ws-laptop/p/itm237135512c36d?pid=COMGCZUJJHZEGKUU&lid=LSTCOMGCZUJJHZEGKUUOB55WE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_694&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMGCZUJJHZEGKUU.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
694,DELL 5000 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1050) 5577...,"₹76,990",/dell-5000-core-i5-7th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1050-5577-gaming-laptop/p/itmf3s3fdwg8dd9t?pid=COMEU7JNSGXNZYGY&lid=LSTCOMEU7JNSGXNZYGY5UJWED&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_695&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMEU7JNSGXNZYGY.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
695,acer Swift 3 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF313-51-506P Thin and Light Laptop,"₹59,434",/acer-swift-3-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-sf313-51-506p-thin-light-laptop/p/itmffy9mgu77gwdj?pid=COMFFY9MHJM3FEHW&lid=LSTCOMFFY9MHJM3FEHWZYE2XG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_29_696&otracker=search&fm=organic&iid=0f44b354-f99a-4ef6-92c6-4650cb519b55.COMFFY9MHJM3FEHW.SEARCH&ppt=None&ppn=None&ssid=kemayzak1s0000001664602214007&qH=c06ea84a1e3dc3c6
696,HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dv1001TU Thin and Light Laptop,"₹69,490",/hp-pavilion-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-14-dv1001tu-thin-light-laptop/p/itmc20c712eaccc5?pid=COMG92FXNJEHP9PF&lid=LSTCOMG92FXNJEHP9PFFCEYDB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_697&otracker=search&fm=organic&iid=e6b49430-3051-406e-ac24-623cf0c5c8ad.COMG92FXNJEHP9PF.SEARCH&ppt=None&ppn=None&ssid=w1wdojsvww0000001664602214844&qH=c06ea84a1e3dc3c6
697,DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) VOSTRO 3400 Notebook,"₹58,986",/dell-vostro-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-3400-notebook/p/itmafd6af8bdd111?pid=COMGC3HZSD5563YC&lid=LSTCOMGC3HZSD5563YCXKXHYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_698&otracker=search&fm=organic&iid=e6b49430-3051-406e-ac24-623cf0c5c8ad.COMGC3HZSD5563YC.SEARCH&ppt=None&ppn=None&ssid=w1wdojsvww0000001664602214844&qH=c06ea84a1e3dc3c6
698,Lenovo Core i3 10th Gen - (4 GB/1 TB HDD/DOS) V15 IIL Laptop,"₹36,490",/lenovo-core-i3-10th-gen-4-gb-1-tb-hdd-dos-v15-iil-laptop/p/itm1dba892eeccbe?pid=COMG6VRPHC3TYFZX&lid=LSTCOMG6VRPHC3TYFZX7WKJI1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_699&otracker=search&fm=organic&iid=e6b49430-3051-406e-ac24-623cf0c5c8ad.COMG6VRPHC3TYFZX.SEARCH&ppt=None&ppn=None&ssid=w1wdojsvww0000001664602214844&qH=c06ea84a1e3dc3c6
